40	0.005792
42	0.005246
44	0.004814
46	0.004418
48	0.00403
50	0.003706
52	0.00345
54	0.003218
56	0.003016
58	0.002848
60	0.0027
62	0.002565
64	0.00244
66	0.002332
68	0.002237
70	0.002149
72	0.002078
74	0.002024
76	0.001976
78	0.001938
80	0.001908
82	0.001882
84	0.001867
86	0.001862
88	0.001865
90	0.001874
92	0.001892
94	0.00192
96	0.001955
98	0.001996
100	0.002043
102	0.002099
104	0.002162
106	0.002232
108	0.002309
110	0.002392
112	0.002483
114	0.002585
116	0.002693
118	0.002807
120	0.002924
